200 19900
42 95 7
42 96 91
42 97 73
42 98 38
42 99 68
42 100 51
42 101 36
42 102 8
42 103 58
42 104 71
42 105 100
42 106 47
42 107 12
42 108 25
42 109 100
42 110 44
42 111 98
42 112 19
42 113 88
42 114 72
42 115 39
42 116 19
42 117 30
42 118 54
42 119 25
42 120 1
42 121 43
42 122 69
42 123 89
42 124 26
42 125 97
42 126 16
42 127 100
42 128 32
42 129 13
42 130 56
42 131 60
42 132 57
42 133 53
42 134 94
42 135 6
42 136 83
42 137 28
42 138 10
42 139 20
42 140 68
42 141 70
42 142 67
42 143 38
42 144 72
42 145 91
42 146 75
42 147 48
42 148 42
42 149 56
42 150 98
42 151 68
42 152 36
42 153 83
42 154 90
42 155 46
42 156 27
42 157 19
42 158 18
42 159 84
42 160 75
42 161 10
42 162 50
42 163 63
42 164 75
42 165 58
42 166 26
42 167 15
42 168 59
42 169 46
42 170 47
42 171 90
42 172 33
42 173 77
42 174 3
42 175 42
42 176 99
42 177 88
42 178 49
42 179 84
42 180 12
42 181 24
42 182 17
42 183 8
42 184 3
42 185 70
42 186 54
42 187 20
42 188 4
42 189 60
42 190 72
42 191 91
42 192 38
42 193 36
42 194 15
42 195 86
42 196 77
42 197 91
42 198 7
42 199 36
43 44 17
43 45 43
43 46 84
43 47 14
43 48 38
43 49 100
43 50 95
43 51 99
43 52 1
43 53 94
43 54 47
43 55 1
43 56 78
43 57 64
43 58 37
43 59 4
43 60 76
43 61 91
43 62 62
43 63 90
43 64 2
43 65 58
43 66 92
43 67 79
43 68 96
43 69 75
43 70 59
43 71 23
43 72 83
43 73 14
43 74 27
43 75 100
43 76 98
43 77 69
43 78 90
43 79 22
43 80 58
43 81 59
43 82 94
43 83 82
43 84 69
43 85 46
43 86 58
43 87 53
43 88 6
43 89 10
43 90 25
43 91 63
43 92 94
43 93 94
43 94 35
43 95 59
43 96 80
43 97 29
43 98 4
43 99 22
43 100 80
43 101 1
43 102 7
43 103 98
43 104 75
43 105 37
43 106 68
43 107 49
43 108 27
43 109 52
43 110 14
43 111 40
43 112 30
43 113 56
43 114 89
43 115 6
43 116 89
43 117 13
43 118 22
43 119 4
43 120 14
43 121 57
43 122 71
43 123 94
43 124 23
43 125 39
43 126 31
43 127 17
43 128 29
43 129 12
43 130 55
43 131 53
43 132 100
43 133 100
43 134 58
43 135 52
43 136 14
43 137 19
43 138 98
43 139 40
43 140 39
43 141 70
43 142 82
43 143 63
43 144 46
43 145 19
43 146 26
43 147 79
43 148 58
43 149 76
43 150 8
43 151 25
43 152 86
43 153 16
43 154 7
43 155 15
43 156 96
43 157 52
43 158 84
43 159 91
43 160 65
43 161 91
43 162 72
43 163 54
43 164 27
43 165 24
43 166 88
43 167 5
43 168 77
43 169 80
43 170 20
43 171 96
43 172 16
43 173 31
43 174 32
43 175 36
43 176 2
43 177 33
43 178 35
43 179 15
43 180 52
43 181 58
43 182 50
43 183 33
43 184 70
43 185 40
43 186 61
43 187 21
43 188 18
43 189 8
43 190 9
43 191 23
43 192 15
43 193 61
43 194 38
43 195 75
43 196 51
43 197 3
43 198 10
43 199 92
44 45 62
44 46 68
44 47 17
44 48 68
44 49 98
44 50 17
44 51 70
44 52 44
44 53 48
44 54 100
44 55 81
44 56 58
44 57 65
44 58 87
44 59 27
44 60 91
44 61 66
44 62 19
44 63 6
44 64 70
44 65 12
44 66 22
44 67 3
44 68 34
44 69 39
44 70 47
44 71 71
44 72 46
44 73 16
44 74 95
44 75 13
44 76 77
44 77 47
44 78 4
44 79 35
44 80 100
44 81 79
44 82 73
44 83 59
44 84 90
44 85 71
44 86 26
44 87 28
44 88 22
44 89 59
44 90 69
44 91 53
44 92 58
44 93 100
44 94 29
44 95 33
44 96 74
44 97 13
44 98 46
44 99 88
44 100 18
44 101 92
44 102 64
44 103 93
44 104 92
44 105 8
44 106 53
44 107 86
44 108 41
44 109 5
44 110 16
44 111 84
44 112 21
44 113 8
44 114 24
44 115 33
44 116 19
44 117 21
44 118 22
44 119 26
44 120 60
44 121 86
44 122 57
44 123 51
44 124 3
44 125 61
44 126 57
44 127 58
44 128 82
44 129 31
44 130 44
44 131 92
44 132 17
44 133 17
44 134 15
44 135 95
44 136 73
44 137 82
44 138 83
44 139 35
44 140 26
44 141 10
44 142 93
44 143 96
44 144 42
44 145 52
44 146 43
44 147 21
44 148 43
44 149 100
44 150 31
44 151 42
44 152 27
44 153 22
44 154 32
44 155 66
44 156 32
44 157 47
44 158 8
44 159 31
44 160 5
44 161 10
44 162 99
44 163 82
44 164 68
44 165 61
44 166 60
44 167 72
44 168 52
44 169 59
44 170 35
44 171 30
44 172 55
44 173 11
44 174 51
44 175 64
44 176 86
44 177 29
44 178 38
44 179 8
44 180 41
44 181 87
44 182 5
44 183 99
44 184 64
44 185 46
44 186 29
44 187 72
44 188 54
44 189 98
44 190 63
44 191 99
44 192 13
44 193 12
44 194 28
44 195 53
44 196 23
44 197 37
44 198 8
44 199 28
45 46 7
45 47 45
45 48 82
45 49 83
45 50 35
45 51 41
45 52 2
45 53 51
45 54 6
45 55 52
45 56 95
45 57 68
45 58 15
45 59 3
45 60 30
45 61 15
45 62 37
45 63 10
45 64 85
45 65 93
45 66 97
45 67 74
45 68 90
45 69 4
45 70 96
45 71 88
45 72 2
45 73 67
45 74 87
45 75 89
45 76 100
45 77 48
45 78 66
45 79 50
45 80 10
45 81 87
45 82 87
45 83 84
45 84 41
45 85 1
45 86 41
45 87 46
45 88 42
45 89 77
45 90 69
45 91 8
45 92 82
45 93 53
45 94 92
45 95 98
45 96 67
45 97 37
45 98 80
45 99 57
45 100 32
45 101 75
45 102 14
45 103 27
45 104 44
45 105 92
45 106 47
45 107 41
45 108 95
45 109 70
45 110 52
45 111 23
45 112 80
45 113 85
45 114 29
45 115 51
45 116 63
45 117 86
45 118 35
45 119 52
45 120 66
45 121 30
45 122 48
45 123 97
45 124 50
45 125 85
45 126 29
45 127 36
45 128 26
45 129 8
45 130 71
45 131 56
45 132 1
45 133 12
45 134 22
45 135 66
45 136 61
45 137 24
45 138 3
45 139 87
45 140 67
45 141 24
45 142 56
45 143 28
45 144 75
45 145 55
45 146 54
45 147 94
45 148 52
45 149 57
45 150 93
45 151 91
45 152 95
45 153 66
45 154 100
45 155 59
45 156 61
45 157 37
45 158 17
45 159 68
45 160 87
45 161 27
45 162 26
45 163 93
45 164 43
45 165 43
45 166 96
45 167 67
45 168 11
45 169 40
45 170 5
45 171 81
45 172 32
45 173 79
45 174 9
45 175 43
45 176 13
45 177 24
45 178 78
45 179 47
45 180 22
45 181 25
45 182 20
45 183 77
45 184 33
45 185 74
45 186 89
45 187 19
45 188 13
45 189 100
45 190 85
45 191 82
45 192 5
45 193 34
45 194 58
45 195 26
45 196 33
45 197 13
45 198 38
45 199 87
46 47 66
46 48 66
46 49 1
46 50 77
46 51 50
46 52 99
46 53 94
46 54 28
46 55 51
46 56 42
46 57 77
46 58 26
46 59 91
46 60 62
46 61 41
46 62 4
46 63 43
46 64 40
46 65 3
46 66 67
46 67 76
46 68 19
46 69 76
46 70 41
46 71 24
46 72 16
46 73 65
46 74 63
46 75 54
46 76 67
46 77 25
46 78 86
46 79 79
46 80 5
46 81 9
46 82 85
46 83 69
46 84 7
46 85 73
46 86 64
46 87 63
46 88 8
46 89 29
46 90 69
46 91 99
46 92 43
46 93 30
46 94 85
46 95 26
46 96 54
46 97 98
46 98 99
46 99 95
46 100 54
46 101 35
46 102 16
46 103 92
46 104 98
46 105 7
46 106 46
46 107 88
46 108 26
46 109 11
46 110 59
46 111 65
46 112 67
46 113 16
46 114 12
46 115 71
46 116 4
46 117 24
46 118 50
46 119 74
46 120 77
46 121 42
46 122 38
46 123 27
46 124 98
46 125 5
46 126 93
46 127 48
46 128 10
46 129 90
46 130 86
46 131 86
46 132 31
46 133 63
46 134 84
46 135 65
46 136 43
46 137 48
46 138 6
46 139 71
46 140 33
46 141 75
46 142 74
46 143 55
46 144 37
46 145 23
46 146 12
46 147 47
46 148 3
46 149 60
46 150 25
46 151 19
46 152 90
46 153 1
46 154 85
46 155 81
46 156 63
46 157 44
46 158 56
46 159 53
46 160 30
46 161 22
46 162 35
46 163 26
46 164 6
46 165 72
46 166 17
46 167 87
46 168 39
46 169 77
46 170 30
46 171 75
46 172 1
46 173 30
46 174 52
46 175 90
46 176 12
46 177 41
46 178 32
46 179 25
46 180 61
46 181 21
46 182 56
46 183 14
46 184 39
46 185 76
46 186 63
46 187 61
46 188 83
46 189 25
46 190 58
46 191 16
46 192 11
46 193 87
46 194 67
46 195 18
46 196 79
46 197 83
46 198 91
46 199 19
47 48 68
47 49 68
47 50 14
47 51 54
47 52 85
47 53 96
47 54 61
47 55 13
47 56 43
47 57 78
47 58 84
47 59 33
47 60 51
47 61 20
47 62 47
47 63 50
47 64 84
47 65 64
47 66 64
47 67 36
47 68 32
47 69 10
47 70 88
47 71 50
47 72 74
47 73 29
47 74 61
47 75 85
47 76 51
47 77 28
47 78 91
47 79 21
47 80 18
47 81 43
47 82 3
47 83 97
47 84 72
47 85 84
47 86 28
47 87 22
47 88 66
47 89 77
47 90 49
47 91 78
47 92 54
47 93 28
47 94 70
47 95 100
47 96 30
47 97 28
47 98 71
47 99 85
47 100 11
47 101 100
47 102 51
47 103 10
47 104 45
47 105 67
47 106 37
47 107 19
47 108 63
47 109 85
47 110 19
47 111 4
47 112 77
47 113 36
47 114 30
47 115 21
47 116 39
47 117 2
47 118 30
47 119 23
47 120 20
47 121 23
47 122 14
47 123 22
47 124 62
47 125 10
47 126 72
47 127 77
47 128 2
47 129 77
47 130 49
47 131 19
47 132 2
47 133 19
47 134 36
47 135 68
47 136 70
47 137 42
47 138 90
47 139 44
47 140 21
47 141 8
47 142 57
47 143 100
47 144 97
47 145 25
47 146 71
47 147 71
47 148 64
47 149 27
47 150 50
47 151 22
47 152 47
47 153 25
47 154 90
47 155 23
47 156 8
47 157 34
47 158 90
47 159 70
47 160 3
47 161 35
47 162 53
47 163 31
47 164 52
47 165 32
47 166 66
47 167 19
47 168 65
47 169 70
47 170 53
47 171 5
47 172 57
47 173 30
47 174 66
47 175 64
47 176 57
47 177 64
47 178 92
47 179 41
47 180 90
47 181 91
47 182 37
47 183 4
47 184 40
47 185 53
47 186 43
47 187 41
47 188 26
47 189 70
47 190 26
47 191 91
47 192 95
47 193 83
47 194 42
47 195 15
47 196 99
47 197 19
47 198 61
47 199 5
48 49 51
48 50 33
48 51 29
48 52 70
48 53 22
48 54 24
48 55 64
48 56 15
48 57 28
48 58 8
48 59 22
48 60 18
48 61 73
48 62 25
48 63 68
48 64 86
48 65 44
48 66 77
48 67 83
48 68 91
48 69 33
48 70 96
48 71 60
48 72 49
48 73 66
48 74 44
48 75 33
48 76 74
48 77 82
48 78 38
48 79 57
48 80 21
48 81 49
48 82 38
48 83 89
48 84 1
48 85 74
48 86 16
48 87 93
48 88 81
48 89 20
48 90 54
48 91 84
48 92 87
48 93 7
48 94 76
48 95 46
48 96 12
48 97 19
48 98 5
48 99 40
48 100 10
48 101 43
48 102 59
48 103 6
48 104 75
48 105 98
48 106 70
48 107 69
48 108 25
48 109 6
48 110 7
48 111 35
48 112 77
48 113 96
48 114 46
48 115 94
48 116 66
48 117 70
48 118 33
48 119 33
48 120 38
48 121 70
48 122 80
48 123 17
48 124 92
48 125 22
48 126 72
48 127 56
48 128 49
48 129 9
48 130 90
48 131 82
48 132 51
48 133 20
48 134 16
48 135 64
48 136 28
48 137 12
48 138 14
48 139 82
48 140 33
48 141 93
48 142 60
48 143 31
48 144 74
48 145 32
48 146 90
48 147 62
48 148 91
48 149 32
48 150 92
48 151 4
48 152 25
48 153 76
48 154 80
48 155 72
48 156 68
48 157 17
48 158 47
48 159 20
48 160 29
48 161 98
48 162 20
48 163 53
48 164 40
48 165 88
48 166 70
48 167 36
48 168 52
48 169 61
48 170 86
48 171 11
48 172 21
48 173 21
48 174 26
48 175 4
48 176 65
48 177 45
48 178 12
48 179 73
48 180 7
48 181 99
48 182 99
48 183 18
48 184 41
48 185 74
48 186 68
48 187 54
48 188 33
48 189 59
48 190 62
48 191 16
48 192 96
48 193 60
48 194 46
48 195 93
48 196 65
48 197 29
48 198 41
48 199 58
49 50 5
49 51 44
49 52 46
49 53 81
49 54 66
49 55 90
49 56 49
49 57 86
49 58 27
49 59 62
49 60 49
49 61 43
49 62 6
49 63 71
49 64 42
49 65 84
49 66 12
49 67 10
49 68 8
49 69 45
49 70 2
49 71 33
49 72 45
49 73 92
49 74 27
49 75 44
49 76 88
49 77 87
49 78 81
49 79 21
49 80 2
49 81 62
49 82 93
49 83 82
49 84 66
49 85 75
49 86 33
49 87 17
49 88 50
49 89 44
49 90 22
49 91 79
49 92 37
49 93 9
49 94 19
49 95 83
49 96 89
49 97 53
49 98 78
49 99 88
49 100 18
49 101 5
49 102 73
49 103 95
49 104 49
49 105 79
49 106 56
49 107 45
49 108 37
49 109 98
49 110 22
49 111 33
49 112 20
49 113 45
49 114 2
49 115 71
49 116 87
49 117 40
49 118 27
49 119 87
49 120 92
49 121 75
49 122 90
49 123 51
49 124 28
49 125 88
49 126 7
49 127 1
49 128 20
49 129 22
49 130 40
49 131 75
49 132 83
49 133 56
49 134 15
49 135 75
49 136 50
49 137 93
49 138 20
49 139 84
49 140 52
49 141 14
49 142 2
49 143 65
49 144 95
49 145 15
49 146 93
49 147 15
49 148 97
49 149 69
49 150 28
49 151 3
49 152 92
49 153 29
49 154 54
49 155 58
49 156 64
49 157 27
49 158 16
49 159 88
49 160 88
49 161 28
49 162 92
49 163 7
49 164 53
49 165 96
49 166 29
49 167 23
49 168 98
49 169 41
49 170 78
49 171 79
49 172 77
49 173 46
49 174 96
49 175 68
49 176 42
49 177 45
49 178 47
49 179 2
49 180 40
49 181 29
49 182 72
49 183 60
49 184 80
49 185 23
49 186 30
49 187 27
49 188 91
49 189 99
49 190 12
49 191 77
49 192 16
49 193 42
49 194 97
49 195 100
49 196 68
49 197 97
49 198 86
49 199 30
50 51 33
50 52 36
50 53 42
50 54 37
50 55 57
50 56 37
50 57 99
50 58 89
50 59 38
50 60 63
50 61 75
50 62 86
50 63 29
50 64 64
50 65 5
50 66 71
50 67 60
50 68 22
50 69 48
50 70 23
50 71 67
50 72 39
50 73 25
50 74 29
50 75 4
50 76 79
50 77 78
50 78 36
50 79 55
50 80 32
50 81 84
50 82 44
50 83 74
50 84 30
50 85 37
50 86 72
50 87 67
50 88 42
50 89 42
50 90 2
50 91 4
50 92 80
50 93 93
50 94 44
50 95 12
50 96 21
50 97 29
50 98 10
50 99 84
50 100 41
50 101 77
50 102 65
50 103 7
50 104 7
50 105 44
50 106 3
50 107 88
50 108 72
50 109 79
50 110 89
50 111 98
50 112 20
50 113 5
50 114 34
50 115 23
50 116 46
50 117 77
50 118 3
50 119 25
50 120 55
50 121 16
50 122 99
50 123 80
50 124 77
50 125 55
50 126 92
50 127 99
50 128 60
50 129 90
50 130 91
50 131 80
50 132 29
50 133 55
50 134 56
50 135 46
50 136 57
50 137 34
50 138 45
50 139 90
50 140 51
50 141 91
50 142 9
50 143 24
50 144 38
50 145 68
50 146 47
50 147 42
50 148 90
50 149 61
50 150 92
50 151 19
50 152 16
50 153 24
50 154 43
50 155 7
50 156 50
50 157 79
50 158 7
50 159 59
50 160 18
50 161 59
50 162 56
50 163 72
50 164 43
50 165 8
50 166 58
50 167 24
50 168 97
50 169 6
50 170 16
50 171 64
50 172 25
50 173 27
50 174 39
50 175 50
50 176 47
50 177 6
50 178 66
50 179 91
50 180 88
50 181 17
50 182 48
50 183 2
50 184 6
50 185 74
50 186 75
50 187 42
50 188 84
50 189 27
50 190 31
50 191 2
50 192 88
50 193 59
50 194 96
50 195 39
50 196 14
50 197 15
50 198 91
50 199 53
51 52 83
51 53 60
51 54 47
51 55 16
51 56 21
51 57 55
51 58 32
51 59 99
51 60 76
51 61 2
51 62 54
51 63 58
51 64 80
51 65 95
51 66 65
51 67 61
51 68 82
51 69 72
51 70 78
51 71 28
51 72 85
51 73 26
51 74 92
51 75 64
51 76 94
51 77 60
51 78 37
51 79 81
51 80 89
51 81 74
51 82 33
51 83 100
51 84 63
51 85 96
51 86 51
51 87 58
51 88 97
51 89 39
51 90 18
51 91 44
51 92 14
51 93 58
51 94 54
51 95 40
51 96 91
51 97 15
51 98 13
51 99 56
51 100 77
51 101 26
51 102 70
51 103 74
51 104 14
51 105 81
51 106 88
51 107 97
51 108 20
51 109 88
51 110 73
51 111 6
51 112 30
51 113 12
51 114 67
51 115 30
51 116 36
51 117 16
51 118 41
51 119 81
51 120 84
51 121 5
51 122 86
51 123 14
51 124 42
51 125 70
51 126 10
51 127 11
51 128 6
51 129 10
51 130 30
51 131 7
51 132 31
51 133 14
51 134 31
51 135 17
51 136 44
51 137 7
51 138 35
51 139 98
51 140 97
51 141 17
51 142 6
51 143 95
51 144 98
51 145 95
51 146 51
51 147 78
51 148 53
51 149 76
51 150 25
51 151 9
51 152 77
51 153 83
51 154 17
51 155 3
51 156 89
51 157 6
51 158 37
51 159 93
51 160 22
51 161 96
51 162 79
51 163 47
51 164 92
51 165 37
51 166 74
51 167 11
51 168 49
51 169 35
51 170 58
51 171 25
51 172 72
51 173 86
51 174 71
51 175 83
51 176 3
51 177 25
51 178 63
51 179 49
51 180 84
51 181 47
51 182 31
51 183 88
51 184 12
51 185 31
51 186 64
51 187 29
51 188 54
51 189 24
51 190 86
51 191 92
51 192 68
51 193 37
51 194 43
51 195 42
51 196 36
51 197 99
51 198 12
51 199 52
52 53 16
52 54 50
52 55 53
52 56 59
52 57 92
52 58 11
52 59 57
52 60 1
52 61 50
52 62 44
52 63 44
52 64 72
52 65 61
52 66 36
52 67 46
52 68 91
52 69 35
52 70 15
52 71 28
52 72 71
52 73 40
52 74 48
52 75 31
52 76 85
52 77 27
52 78 98
52 79 3
52 80 14
52 81 73
52 82 96
52 83 15
52 84 80
52 85 26
52 86 20
52 87 11
52 88 65
52 89 100
52 90 48
52 91 19
52 92 21
52 93 85
52 94 67
52 95 48
52 96 61
52 97 99
52 98 44
52 99 18
52 100 22
52 101 39
52 102 10
52 103 26
52 104 60
52 105 53
52 106 14
52 107 15
52 108 4
52 109 11
52 110 26
52 111 78
52 112 29
52 113 14
52 114 100
52 115 33
52 116 33
52 117 87
52 118 58
52 119 39
52 120 31
52 121 87
52 122 71
52 123 50
52 124 49
52 125 16
52 126 9
52 127 21
52 128 33
52 129 59
52 130 15
52 131 74
52 132 78
52 133 70
52 134 85
52 135 63
52 136 39
52 137 1
52 138 63
52 139 8
52 140 81
52 141 83
52 142 41
52 143 92
52 144 5
52 145 82
52 146 92
52 147 20
52 148 94
52 149 32
52 150 87
52 151 3
52 152 89
52 153 25
52 154 46
52 155 34
52 156 10
52 157 86
52 158 1
52 159 85
52 160 48
52 161 10
52 162 92
52 163 81
52 164 72
52 165 41
52 166 83
52 167 44
52 168 35
52 169 47
52 170 67
52 171 81
52 172 28
52 173 74
52 174 40
52 175 50
52 176 44
52 177 56
52 178 83
52 179 97
52 180 15
52 181 86
52 182 70
52 183 82
52 184 44
52 185 35
52 186 95
52 187 18
52 188 2
52 189 23
52 190 33
52 191 66
52 192 77
52 193 57
52 194 41
52 195 65
52 196 51
52 197 80
52 198 21
52 199 27
53 54 41
53 55 39
53 56 57
53 57 21
53 58 22
53 59 88
53 60 34
53 61 1
53 62 29
53 63 27
53 64 37
53 65 45
53 66 32
53 67 65
53 68 10
53 69 86
53 70 66
53 71 68
53 72 26
53 73 48
53 74 71
53 75 67
53 76 1
53 77 32
53 78 46
53 79 81
53 80 86
53 81 16
53 82 80
53 83 82
53 84 53
53 85 94
53 86 33
53 87 72
53 88 36
53 89 26
53 90 63
53 91 28
53 92 97
53 93 79
53 94 5
53 95 43
53 96 65
53 97 62
53 98 34
53 99 54
53 100 76
53 101 66
53 102 88
53 103 1
53 104 74
53 105 86
53 106 27
53 107 15
53 108 57
53 109 69
53 110 63
53 111 69
53 112 2
53 113 74
53 114 35
53 115 8
53 116 25
53 117 70
53 118 81
53 119 85
53 120 68
53 121 97
53 122 6
53 123 45
53 124 30
53 125 99
53 126 27
53 127 92
53 128 50
53 129 1
53 130 51
53 131 14
53 132 63
53 133 17
53 134 18
53 135 31
53 136 76
53 137 16
53 138 14
53 139 27
53 140 20
53 141 28
53 142 33
53 143 26
53 144 17
53 145 55
53 146 29
53 147 4
53 148 34
53 149 16
53 150 33
53 151 56
53 152 83
53 153 72
53 154 57
53 155 44
53 156 57
53 157 41
53 158 79
53 159 68
53 160 21
53 161 82
53 162 45
53 163 96
53 164 89
53 165 1
53 166 72
53 167 30
53 168 52
53 169 84
53 170 69
53 171 53
53 172 49
53 173 26
53 174 79
53 175 18
53 176 5
53 177 78
53 178 24
53 179 46
53 180 7
53 181 95
53 182 71
53 183 51
53 184 82
53 185 97
53 186 100
53 187 16
53 188 60
53 189 7
53 190 39
53 191 40
53 192 57
53 193 82
53 194 40
53 195 77
53 196 69
53 197 29
53 198 80
53 199 65
54 55 45
54 56 47
54 57 94
54 58 19
54 59 2
54 60 96
54 61 35
54 62 36
54 63 82
54 64 78
54 65 10
54 66 63
54 67 24
54 68 30
54 69 39
54 70 62
54 71 26
54 72 35
54 73 89
54 74 30
54 75 85
54 76 65
54 77 70
54 78 73
54 79 91
54 80 89
54 81 34
54 82 66
54 83 85
54 84 84
54 85 71
54 86 85
54 87 47
54 88 80
54 89 90
54 90 51
54 91 34
54 92 38
54 93 92
54 94 39
54 95 4
54 96 2
54 97 27
54 98 9
54 99 45
54 100 42
54 101 29
54 102 75
54 103 44
54 104 64
54 105 75
54 106 25
54 107 30
54 108 39
54 109 16
54 110 99
54 111 29
54 112 75
54 113 53
54 114 37
54 115 27
54 116 100
54 117 81
54 118 60
54 119 4
54 120 33
54 121 96
54 122 38
54 123 38
54 124 54
54 125 27
54 126 62
54 127 99
54 128 28
54 129 54
54 130 78
54 131 26
54 132 76
54 133 11
54 134 25
54 135 30
54 136 52
54 137 13
54 138 40
54 139 24
54 140 75
54 141 31
54 142 56
54 143 66
54 144 90
54 145 75
54 146 31
54 147 86
54 148 89
54 149 76
54 150 41
54 151 93
54 152 99
54 153 23
54 154 43
54 155 81
54 156 65
54 157 10
54 158 25
54 159 57
54 160 92
54 161 59
54 162 86
54 163 83
54 164 58
54 165 86
54 166 52
54 167 53
54 168 43
54 169 89
54 170 2
54 171 6
54 172 87
54 173 10
54 174 47
54 175 98
54 176 69
54 177 99
54 178 81
54 179 11
54 180 46
54 181 64
54 182 14
54 183 13
54 184 56
54 185 63
54 186 3
54 187 16
54 188 23
54 189 67
54 190 95
54 191 30
54 192 58
54 193 65
54 194 3
54 195 26
54 196 87
54 197 85
54 198 3
54 199 57
55 56 49
55 57 68
55 58 15
55 59 72
55 60 23
55 61 45
55 62 11
55 63 46
55 64 13
55 65 49
55 66 74
55 67 15
55 68 31
55 69 20
55 70 67
55 71 50
55 72 9
55 73 95
55 74 44
55 75 53
55 76 84
55 77 50
55 78 47
55 79 60
55 80 87
55 81 13
55 82 55
55 83 2
55 84 41
55 85 5
55 86 47
55 87 71
55 88 38
55 89 63
55 90 16
55 91 92
55 92 93
55 93 97
55 94 50
55 95 63
55 96 52
55 97 2
55 98 100
55 99 33
55 100 7
55 101 99
55 102 57
55 103 22
55 104 14
55 105 41
55 106 11
55 107 44
55 108 66
55 109 17
55 110 85
55 111 5
55 112 62
55 113 33
55 114 46
55 115 57
55 116 49
55 117 83
55 118 94
55 119 37
55 120 93
55 121 9
55 122 75
55 123 79
55 124 67
55 125 83
55 126 45
55 127 21
55 128 9
55 129 3
55 130 18
55 131 22
55 132 99
55 133 60
55 134 30
55 135 95
55 136 54
55 137 96
55 138 45
55 139 67
55 140 29
55 141 48
55 142 58
55 143 79
55 144 7
55 145 26
55 146 4
55 147 47
55 148 69
55 149 24
55 150 86
55 151 61
55 152 57
55 153 25
55 154 26
55 155 6
55 156 42
55 157 27
55 158 10
55 159 98
55 160 74
55 161 28
55 162 83
55 163 30
55 164 77
55 165 85
55 166 64
55 167 78
55 168 67
55 169 19
55 170 49
55 171 22
55 172 10
55 173 57
55 174 41
55 175 28
55 176 66
55 177 100
55 178 5
55 179 32
55 180 75
55 181 37
55 182 67
55 183 89
55 184 37
55 185 13
55 186 12
55 187 76
55 188 10
55 189 87
55 190 7
55 191 24
55 192 3
55 193 91
55 194 26
55 195 80
55 196 30
55 197 73
55 198 6
55 199 17
56 57 7
56 58 39
56 59 4
56 60 15
56 61 5
56 62 82
56 63 46
56 64 58
56 65 9
56 66 65
56 67 62
56 68 42
56 69 54
56 70 71
56 71 55
56 72 5
56 73 86
56 74 88
56 75 52
56 76 14
56 77 32
56 78 6
56 79 19
56 80 64
56 81 90
56 82 7
56 83 97
56 84 50
56 85 19
56 86 20
56 87 66
56 88 70
56 89 97
56 90 1
56 91 77
56 92 22
56 93 95
56 94 64
56 95 70
56 96 47
56 97 90
56 98 61
56 99 98
56 100 75
56 101 23
56 102 81
56 103 14
56 104 39
56 105 86
56 106 20
56 107 5
56 108 30
56 109 57
56 110 53
56 111 5
56 112 85
56 113 100
56 114 34
56 115 92
56 116 96
56 117 45
56 118 98
56 119 27
56 120 99
56 121 64
56 122 52
56 123 82
56 124 30
56 125 14
56 126 11
56 127 33
56 128 14
56 129 12
56 130 58
56 131 24
56 132 5
56 133 65
56 134 54
56 135 78
56 136 14
56 137 43
56 138 43
56 139 34
56 140 45
56 141 69
56 142 52
56 143 36
56 144 22
56 145 89
56 146 34
56 147 54
56 148 72
56 149 6
56 150 72
56 151 34
56 152 51
56 153 69
56 154 74
56 155 48
56 156 82
56 157 76
56 158 22
56 159 55
56 160 23
56 161 93
56 162 100
56 163 100
56 164 34
56 165 45
56 166 56
56 167 92
56 168 21
56 169 45
56 170 22
56 171 39
56 172 74
56 173 59
56 174 70
56 175 4
56 176 45
56 177 43
56 178 36
56 179 99
56 180 9
56 181 58
56 182 91
56 183 92
56 184 53
56 185 39
56 186 54
56 187 72
56 188 3
56 189 95
56 190 39
56 191 91
56 192 60
56 193 95
56 194 65
56 195 55
56 196 50
56 197 68
56 198 95
56 199 16
57 58 26
57 59 76
57 60 71
57 61 83
57 62 30
57 63 2
57 64 33
57 65 3
57 66 8
57 67 25
57 68 78
57 69 5
57 70 34
57 71 50
57 72 98
57 73 71
57 74 31
57 75 50
57 76 35
57 77 47
57 78 48
57 79 84
57 80 84
57 81 51
57 82 14
57 83 18
57 84 21
57 85 49
57 86 3
57 87 44
57 88 4
57 89 61
57 90 21
57 91 58
57 92 35
57 93 2
57 94 17
57 95 34
57 96 41
57 97 85
57 98 7
57 99 99
57 100 35
57 101 13
57 102 34
57 103 14
57 104 51
57 105 4
57 106 84
57 107 7
57 108 14
57 109 46
57 110 21
57 111 2
57 112 26
57 113 82
57 114 79
57 115 15
57 116 88
57 117 53
57 118 21
57 119 35
57 120 73
57 121 81
57 122 77
57 123 91
57 124 97
57 125 22
57 126 85
57 127 89
57 128 1
57 129 48
57 130 9
57 131 36
57 132 22
57 133 74
57 134 80
57 135 91
57 136 18
57 137 100
57 138 9
57 139 52
57 140 92
57 141 95
57 142 79
57 143 38
57 144 81
57 145 87
57 146 56
57 147 13
57 148 56
57 149 93
57 150 71
57 151 35
57 152 21
57 153 68
57 154 78
57 155 29
57 156 36
57 157 90
57 158 78
57 159 31
57 160 68
57 161 4
57 162 15
57 163 40
57 164 45
57 165 80
57 166 5
57 167 92
57 168 21
57 169 8
57 170 67
57 171 62
57 172 23
57 173 71
57 174 6
57 175 24
57 176 33
57 177 88
57 178 17
57 179 39
57 180 75
57 181 63
57 182 59
57 183 51
57 184 56
57 185 13
57 186 57
57 187 51
57 188 19
57 189 87
57 190 57
57 191 22
